subj,trial,choice,a_amount,a_prob,b_amount,b_prob
249,2,1.0,20.0,50.0,17.0,60.0
249,3,0.0,6.5,50.0,3.0,95.0
249,4,0.0,11.0,30.0,5.0,65.0
249,5,1.0,20.0,30.0,12.5,48.0
249,6,1.0,7.0,75.0,15.5,30.0
249,7,1.0,15.0,60.0,8.0,65.0
249,8,0.0,10.0,10.0,3.0,65.0
249,9,0.0,8.5,40.0,2.5,95.0
249,10,0.0,12.0,20.0,6.0,60.0
249,11,1.0,18.5,45.0,9.0,90.0
249,12,0.0,8.0,65.0,15.0,60.0
249,13,1.0,2.0,80.0,9.0,20.0
249,14,1.0,13.0,70.0,8.0,84.0
249,15,0.0,15.0,77.0,13.75,85.0
249,16,1.0,16.0,90.0,18.0,80.0
249,17,1.0,4.0,80.0,20.0,20.0
249,18,0.0,5.25,50.0,2.0,90.0
249,19,1.0,4.0,97.0,16.0,33.0
250,0,0.0,8.0,65.0,15.0,60.0
250,1,0.0,4.0,80.0,20.0,20.0
250,2,0.0,10.25,68.0,9.5,80.0
250,3,1.0,4.0,97.0,16.0,33.0
250,4,1.0,20.0,30.0,12.5,48.0
250,5,1.0,18.5,45.0,9.0,90.0
250,6,0.0,2.0,80.0,9.0,20.0
250,7,0.0,16.0,90.0,18.0,80.0
250,8,0.0,7.0,75.0,15.5,30.0
250,9,0.0,15.0,40.0,17.5,34.0
250,10,1.0,5.25,50.0,2.0,90.0
250,11,1.0,10.0,10.0,3.0,65.0
250,12,0.0,20.0,50.0,17.0,60.0
250,13,1.0,15.0,60.0,8.0,65.0
250,14,0.0,15.0,77.0,13.75,85.0
250,15,1.0,11.0,30.0,5.0,65.0
250,16,0.0,8.5,40.0,2.5,95.0
250,17,1.0,13.0,70.0,8.0,84.0
250,18,1.0,6.5,50.0,3.0,95.0
250,19,0.0,12.0,20.0,6.0,60.0
251,0,1.0,15.0,40.0,17.5,34.0
251,1,0.0,8.0,65.0,15.0,60.0
251,2,0.0,18.5,45.0,9.0,90.0
251,3,0.0,11.0,30.0,5.0,65.0
251,4,0.0,4.0,80.0,20.0,20.0
251,5,1.0,2.0,80.0,9.0,20.0
251,6,0.0,8.5,40.0,2.5,95.0
251,7,1.0,7.0,75.0,15.5,30.0
251,8,0.0,15.0,60.0,8.0,65.0
251,9,0.0,10.0,10.0,3.0,65.0
251,10,1.0,4.0,97.0,16.0,33.0
251,11,0.0,20.0,50.0,17.0,60.0
251,12,0.0,6.5,50.0,3.0,95.0
251,13,0.0,12.0,20.0,6.0,60.0
251,14,1.0,16.0,90.0,18.0,80.0
251,15,1.0,13.0,70.0,8.0,84.0
251,16,0.0,15.0,77.0,13.75,85.0
251,17,0.0,20.0,30.0,12.5,48.0
251,18,1.0,5.25,50.0,2.0,90.0
251,19,0.0,10.25,68.0,9.5,80.0
252,0,0.0,2.0,80.0,9.0,20.0
252,1,1.0,15.0,60.0,8.0,65.0
252,2,0.0,10.25,68.0,9.5,80.0
252,3,0.0,4.0,80.0,20.0,20.0
252,4,1.0,15.0,40.0,17.5,34.0
252,5,1.0,6.5,50.0,3.0,95.0
252,6,1.0,13.0,70.0,8.0,84.0
252,7,0.0,12.0,20.0,6.0,60.0
252,8,1.0,15.0,77.0,13.75,85.0
252,9,1.0,20.0,50.0,17.0,60.0
252,10,1.0,8.5,40.0,2.5,95.0
252,11,1.0,4.0,97.0,16.0,33.0
252,12,0.0,11.0,30.0,5.0,65.0
252,13,0.0,5.25,50.0,2.0,90.0
252,14,1.0,20.0,30.0,12.5,48.0
252,15,1.0,16.0,90.0,18.0,80.0
252,16,1.0,8.0,65.0,15.0,60.0
252,17,1.0,18.5,45.0,9.0,90.0
252,18,1.0,7.0,75.0,15.5,30.0
253,0,0.0,8.0,65.0,15.0,60.0
253,1,0.0,10.25,68.0,9.5,80.0
253,2,1.0,13.0,70.0,8.0,84.0
253,3,1.0,10.0,10.0,3.0,65.0
253,4,0.0,8.5,40.0,2.5,95.0
253,5,0.0,15.0,40.0,17.5,34.0
253,6,0.0,11.0,30.0,5.0,65.0
253,7,1.0,7.0,75.0,15.5,30.0
253,8,0.0,6.5,50.0,3.0,95.0
253,9,1.0,20.0,30.0,12.5,48.0
253,10,1.0,2.0,80.0,9.0,20.0
253,11,1.0,20.0,50.0,17.0,60.0
253,12,0.0,12.0,20.0,6.0,60.0
253,13,1.0,15.0,60.0,8.0,65.0
253,14,0.0,5.25,50.0,2.0,90.0
253,15,0.0,16.0,90.0,18.0,80.0
253,16,1.0,15.0,77.0,13.75,85.0
253,17,1.0,4.0,97.0,16.0,33.0
253,18,0.0,18.5,45.0,9.0,90.0
253,19,0.0,4.0,80.0,20.0,20.0
254,0,0.0,6.5,50.0,3.0,95.0
254,1,1.0,15.0,77.0,13.75,85.0
254,2,1.0,11.0,30.0,5.0,65.0
254,3,1.0,8.0,65.0,15.0,60.0
254,4,0.0,20.0,30.0,12.5,48.0
254,5,1.0,7.0,75.0,15.5,30.0
254,6,1.0,4.0,80.0,20.0,20.0
254,7,1.0,15.0,40.0,17.5,34.0
254,8,0.0,15.0,60.0,8.0,65.0
254,9,0.0,5.25,50.0,2.0,90.0
254,10,0.0,10.25,68.0,9.5,80.0
254,11,0.0,12.0,20.0,6.0,60.0
254,12,0.0,10.0,10.0,3.0,65.0
254,13,0.0,13.0,70.0,8.0,84.0
254,14,1.0,4.0,97.0,16.0,33.0
254,15,0.0,8.5,40.0,2.5,95.0
254,16,0.0,18.5,45.0,9.0,90.0
254,17,1.0,2.0,80.0,9.0,20.0
255,0,0.0,11.0,30.0,5.0,65.0
255,1,1.0,2.0,80.0,9.0,20.0
255,2,0.0,18.5,45.0,9.0,90.0
255,3,0.0,8.0,65.0,15.0,60.0
255,4,1.0,20.0,50.0,17.0,60.0
255,5,0.0,13.0,70.0,8.0,84.0
255,6,0.0,15.0,40.0,17.5,34.0
255,7,0.0,6.5,50.0,3.0,95.0
255,8,0.0,12.0,20.0,6.0,60.0
255,9,1.0,20.0,30.0,12.5,48.0
255,10,0.0,10.25,68.0,9.5,80.0
255,11,0.0,5.25,50.0,2.0,90.0
255,12,0.0,8.5,40.0,2.5,95.0
255,13,0.0,16.0,90.0,18.0,80.0
255,14,1.0,4.0,97.0,16.0,33.0
255,15,1.0,4.0,80.0,20.0,20.0
255,16,0.0,15.0,60.0,8.0,65.0
255,17,1.0,7.0,75.0,15.5,30.0
255,18,1.0,15.0,77.0,13.75,85.0
255,19,0.0,10.0,10.0,3.0,65.0
256,0,0.0,4.0,80.0,20.0,20.0
256,1,0.0,18.5,45.0,9.0,90.0
256,2,0.0,15.0,40.0,17.5,34.0
256,3,0.0,10.0,10.0,3.0,65.0
256,4,1.0,20.0,30.0,12.5,48.0
256,5,0.0,12.0,20.0,6.0,60.0
256,6,0.0,11.0,30.0,5.0,65.0
256,7,1.0,4.0,97.0,16.0,33.0
256,8,0.0,7.0,75.0,15.5,30.0
256,9,0.0,10.25,68.0,9.5,80.0
256,10,0.0,5.25,50.0,2.0,90.0
256,11,0.0,2.0,80.0,9.0,20.0
256,12,0.0,13.0,70.0,8.0,84.0
256,13,0.0,6.5,50.0,3.0,95.0
256,14,0.0,20.0,50.0,17.0,60.0
256,15,0.0,8.5,40.0,2.5,95.0
256,16,1.0,15.0,77.0,13.75,85.0
256,17,1.0,15.0,60.0,8.0,65.0
256,18,1.0,8.0,65.0,15.0,60.0
257,0,0.0,15.0,40.0,17.5,34.0
257,1,1.0,20.0,50.0,17.0,60.0
257,2,0.0,8.5,40.0,2.5,95.0
257,3,1.0,15.0,60.0,8.0,65.0
257,4,0.0,6.5,50.0,3.0,95.0
257,5,1.0,7.0,75.0,15.5,30.0
257,6,0.0,18.5,45.0,9.0,90.0
257,7,0.0,10.0,10.0,3.0,65.0
257,8,0.0,10.25,68.0,9.5,80.0
257,9,1.0,4.0,80.0,20.0,20.0
257,10,0.0,16.0,90.0,18.0,80.0
257,11,1.0,2.0,80.0,9.0,20.0
257,12,1.0,13.0,70.0,8.0,84.0
257,13,0.0,12.0,20.0,6.0,60.0
257,14,1.0,15.0,77.0,13.75,85.0
257,15,0.0,8.0,65.0,15.0,60.0
257,16,0.0,11.0,30.0,5.0,65.0
257,17,1.0,4.0,97.0,16.0,33.0
257,18,0.0,5.25,50.0,2.0,90.0
257,19,1.0,20.0,30.0,12.5,48.0
258,0,0.0,20.0,50.0,17.0,60.0
258,1,1.0,15.0,40.0,17.5,34.0
258,2,1.0,20.0,30.0,12.5,48.0
258,3,0.0,8.5,40.0,2.5,95.0
258,4,0.0,7.0,75.0,15.5,30.0
258,5,1.0,2.0,80.0,9.0,20.0
258,6,0.0,5.25,50.0,2.0,90.0
258,7,0.0,6.5,50.0,3.0,95.0
258,8,0.0,8.0,65.0,15.0,60.0
258,9,0.0,15.0,77.0,13.75,85.0
258,10,1.0,4.0,80.0,20.0,20.0
258,11,0.0,10.0,10.0,3.0,65.0
258,12,1.0,13.0,70.0,8.0,84.0
258,13,0.0,12.0,20.0,6.0,60.0
258,14,0.0,16.0,90.0,18.0,80.0
258,15,0.0,11.0,30.0,5.0,65.0
259,0,0.0,8.0,65.0,15.0,60.0
259,1,1.0,16.0,90.0,18.0,80.0
259,2,0.0,6.5,50.0,3.0,95.0
259,3,1.0,4.0,97.0,16.0,33.0
259,4,1.0,5.25,50.0,2.0,90.0
259,5,0.0,10.0,10.0,3.0,65.0
259,6,1.0,4.0,80.0,20.0,20.0
259,7,0.0,10.25,68.0,9.5,80.0
259,8,0.0,8.5,40.0,2.5,95.0
259,9,0.0,2.0,80.0,9.0,20.0
259,10,0.0,13.0,70.0,8.0,84.0
260,0,0.0,6.5,50.0,3.0,95.0
260,1,0.0,15.0,77.0,13.75,85.0
260,2,1.0,4.0,80.0,20.0,20.0
260,3,0.0,12.0,20.0,6.0,60.0
260,4,1.0,2.0,80.0,9.0,20.0
260,5,1.0,16.0,90.0,18.0,80.0
260,6,1.0,4.0,97.0,16.0,33.0
260,7,0.0,11.0,30.0,5.0,65.0
260,8,0.0,5.25,50.0,2.0,90.0
260,9,0.0,15.0,40.0,17.5,34.0
260,10,0.0,13.0,70.0,8.0,84.0
260,11,0.0,20.0,50.0,17.0,60.0
260,12,0.0,10.25,68.0,9.5,80.0
260,13,0.0,20.0,30.0,12.5,48.0
260,14,0.0,8.5,40.0,2.5,95.0
261,0,0.0,11.0,30.0,5.0,65.0
261,1,0.0,15.0,40.0,17.5,34.0
261,2,1.0,2.0,80.0,9.0,20.0
261,3,0.0,20.0,30.0,12.5,48.0
261,4,0.0,20.0,50.0,17.0,60.0
261,5,0.0,8.0,65.0,15.0,60.0
261,6,1.0,4.0,80.0,20.0,20.0
261,7,1.0,15.0,77.0,13.75,85.0
261,8,1.0,15.0,60.0,8.0,65.0
261,9,0.0,16.0,90.0,18.0,80.0
261,10,0.0,10.0,10.0,3.0,65.0
261,11,0.0,5.25,50.0,2.0,90.0
261,12,0.0,10.25,68.0,9.5,80.0
261,13,1.0,7.0,75.0,15.5,30.0
261,14,0.0,13.0,70.0,8.0,84.0
262,0,0.0,2.0,80.0,9.0,20.0
262,1,0.0,10.25,68.0,9.5,80.0
262,2,1.0,13.0,70.0,8.0,84.0
262,3,1.0,7.0,75.0,15.5,30.0
262,4,1.0,4.0,97.0,16.0,33.0
262,5,0.0,12.0,20.0,6.0,60.0
262,6,0.0,5.25,50.0,2.0,90.0
262,7,1.0,15.0,40.0,17.5,34.0
262,8,1.0,11.0,30.0,5.0,65.0
262,9,0.0,10.0,10.0,3.0,65.0
262,10,1.0,4.0,80.0,20.0,20.0
263,0,1.0,8.5,40.0,2.5,95.0
263,1,1.0,2.0,80.0,9.0,20.0
263,2,1.0,12.0,20.0,6.0,60.0
263,3,1.0,15.0,40.0,17.5,34.0
263,4,0.0,6.5,50.0,3.0,95.0
263,5,1.0,15.0,60.0,8.0,65.0
263,6,0.0,20.0,50.0,17.0,60.0
263,7,0.0,10.0,10.0,3.0,65.0
263,8,1.0,4.0,97.0,16.0,33.0
263,9,0.0,5.25,50.0,2.0,90.0
263,10,0.0,18.5,45.0,9.0,90.0
263,11,1.0,20.0,30.0,12.5,48.0
263,12,0.0,13.0,70.0,8.0,84.0
263,13,0.0,10.25,68.0,9.5,80.0
263,14,0.0,8.0,65.0,15.0,60.0
264,0,0.0,20.0,50.0,17.0,60.0
264,1,0.0,10.25,68.0,9.5,80.0
264,2,1.0,15.0,60.0,8.0,65.0
264,3,1.0,4.0,80.0,20.0,20.0
264,4,1.0,15.0,77.0,13.75,85.0
264,5,1.0,16.0,90.0,18.0,80.0
264,6,0.0,10.0,10.0,3.0,65.0
264,7,0.0,20.0,30.0,12.5,48.0
264,8,1.0,7.0,75.0,15.5,30.0
264,9,0.0,11.0,30.0,5.0,65.0
264,10,0.0,12.0,20.0,6.0,60.0
264,11,1.0,2.0,80.0,9.0,20.0
264,12,1.0,15.0,40.0,17.5,34.0
264,13,1.0,5.25,50.0,2.0,90.0
264,14,1.0,4.0,97.0,16.0,33.0
265,0,1.0,7.0,75.0,15.5,30.0
265,1,0.0,10.0,10.0,3.0,65.0
265,2,0.0,15.0,77.0,13.75,85.0
265,3,1.0,5.25,50.0,2.0,90.0
265,4,0.0,11.0,30.0,5.0,65.0
265,5,0.0,12.0,20.0,6.0,60.0
265,6,0.0,10.25,68.0,9.5,80.0
265,7,1.0,18.5,45.0,9.0,90.0
265,8,0.0,16.0,90.0,18.0,80.0
265,9,1.0,15.0,40.0,17.5,34.0
265,10,0.0,8.5,40.0,2.5,95.0
265,11,0.0,6.5,50.0,3.0,95.0
265,12,1.0,4.0,97.0,16.0,33.0
265,13,1.0,2.0,80.0,9.0,20.0
265,14,1.0,15.0,60.0,8.0,65.0
266,0,1.0,16.0,90.0,18.0,80.0
266,1,0.0,20.0,50.0,17.0,60.0
266,2,1.0,15.0,40.0,17.5,34.0
266,3,0.0,2.0,80.0,9.0,20.0
266,4,0.0,15.0,77.0,13.75,85.0
266,5,0.0,6.5,50.0,3.0,95.0
266,6,1.0,7.0,75.0,15.5,30.0
266,7,1.0,18.5,45.0,9.0,90.0
266,8,1.0,20.0,30.0,12.5,48.0
266,9,0.0,12.0,20.0,6.0,60.0
266,10,0.0,4.0,80.0,20.0,20.0
266,11,1.0,15.0,60.0,8.0,65.0
267,0,0.0,4.0,97.0,16.0,33.0
267,1,1.0,12.0,20.0,6.0,60.0
267,2,1.0,5.25,50.0,2.0,90.0
267,3,0.0,8.0,65.0,15.0,60.0
267,4,1.0,10.0,10.0,3.0,65.0
267,5,0.0,7.0,75.0,15.5,30.0
267,6,1.0,20.0,30.0,12.5,48.0
267,7,1.0,18.5,45.0,9.0,90.0
267,8,0.0,15.0,77.0,13.75,85.0
267,9,1.0,15.0,40.0,17.5,34.0
267,10,1.0,15.0,60.0,8.0,65.0
267,11,1.0,16.0,90.0,18.0,80.0
267,12,1.0,11.0,30.0,5.0,65.0
268,0,1.0,16.0,90.0,18.0,80.0
268,1,0.0,15.0,40.0,17.5,34.0
268,2,1.0,12.0,20.0,6.0,60.0
268,3,1.0,10.0,10.0,3.0,65.0
268,4,0.0,5.25,50.0,2.0,90.0
268,5,0.0,6.5,50.0,3.0,95.0
268,6,1.0,2.0,80.0,9.0,20.0
268,7,1.0,4.0,97.0,16.0,33.0
268,8,1.0,15.0,77.0,13.75,85.0
268,9,0.0,10.25,68.0,9.5,80.0
268,10,1.0,7.0,75.0,15.5,30.0
268,11,1.0,20.0,50.0,17.0,60.0
268,12,0.0,8.0,65.0,15.0,60.0
268,13,0.0,8.5,40.0,2.5,95.0
269,0,0.0,12.0,20.0,6.0,60.0
269,1,1.0,11.0,30.0,5.0,65.0
269,2,1.0,8.5,40.0,2.5,95.0
269,3,1.0,15.0,60.0,8.0,65.0
269,4,1.0,15.0,77.0,13.75,85.0
269,5,1.0,20.0,50.0,17.0,60.0
269,6,1.0,7.0,75.0,15.5,30.0
269,7,1.0,20.0,30.0,12.5,48.0
269,8,0.0,13.0,70.0,8.0,84.0
269,9,1.0,2.0,80.0,9.0,20.0
269,10,0.0,6.5,50.0,3.0,95.0
269,11,1.0,5.25,50.0,2.0,90.0
269,12,1.0,15.0,40.0,17.5,34.0
269,13,0.0,18.5,45.0,9.0,90.0
269,14,0.0,8.0,65.0,15.0,60.0
270,0,0.0,10.0,10.0,3.0,65.0
270,1,1.0,15.0,40.0,17.5,34.0
270,2,0.0,12.0,20.0,6.0,60.0
270,3,1.0,2.0,80.0,9.0,20.0
270,4,1.0,20.0,50.0,17.0,60.0
270,5,0.0,16.0,90.0,18.0,80.0
270,6,1.0,4.0,97.0,16.0,33.0
270,7,0.0,4.0,80.0,20.0,20.0
270,8,0.0,20.0,30.0,12.5,48.0
270,9,0.0,18.5,45.0,9.0,90.0
270,10,0.0,6.5,50.0,3.0,95.0
270,11,0.0,11.0,30.0,5.0,65.0
270,12,0.0,5.25,50.0,2.0,90.0
270,13,0.0,10.25,68.0,9.5,80.0
271,0,1.0,10.25,68.0,9.5,80.0
271,1,0.0,15.0,40.0,17.5,34.0
271,2,0.0,4.0,80.0,20.0,20.0
271,3,1.0,8.5,40.0,2.5,95.0
271,4,0.0,4.0,97.0,16.0,33.0
271,5,0.0,15.0,77.0,13.75,85.0
271,6,0.0,5.25,50.0,2.0,90.0
271,7,1.0,11.0,30.0,5.0,65.0
271,8,1.0,20.0,30.0,12.5,48.0
271,9,0.0,18.5,45.0,9.0,90.0
271,10,0.0,7.0,75.0,15.5,30.0
271,11,0.0,8.0,65.0,15.0,60.0
271,12,1.0,10.0,10.0,3.0,65.0
271,13,0.0,12.0,20.0,6.0,60.0
271,14,0.0,2.0,80.0,9.0,20.0
272,0,0.0,15.0,77.0,13.75,85.0
272,1,0.0,13.0,70.0,8.0,84.0
272,2,1.0,2.0,80.0,9.0,20.0
272,3,1.0,4.0,97.0,16.0,33.0
272,4,0.0,18.5,45.0,9.0,90.0
272,5,0.0,8.5,40.0,2.5,95.0
272,6,1.0,7.0,75.0,15.5,30.0
272,7,1.0,20.0,30.0,12.5,48.0
272,8,1.0,20.0,50.0,17.0,60.0
272,9,0.0,12.0,20.0,6.0,60.0
272,10,1.0,15.0,60.0,8.0,65.0
272,11,0.0,4.0,80.0,20.0,20.0
272,12,0.0,11.0,30.0,5.0,65.0
272,13,0.0,10.0,10.0,3.0,65.0
273,0,1.0,15.0,60.0,8.0,65.0
273,1,1.0,2.0,80.0,9.0,20.0
273,2,0.0,8.0,65.0,15.0,60.0
273,3,1.0,4.0,80.0,20.0,20.0
273,4,0.0,18.5,45.0,9.0,90.0
273,5,0.0,8.5,40.0,2.5,95.0
273,6,0.0,5.25,50.0,2.0,90.0
273,7,0.0,11.0,30.0,5.0,65.0
273,8,1.0,15.0,77.0,13.75,85.0
273,9,1.0,12.0,20.0,6.0,60.0
273,10,0.0,6.5,50.0,3.0,95.0
273,11,0.0,13.0,70.0,8.0,84.0
273,12,1.0,15.0,40.0,17.5,34.0
273,13,1.0,20.0,30.0,12.5,48.0
273,14,1.0,10.0,10.0,3.0,65.0
274,0,0.0,4.0,80.0,20.0,20.0
274,1,0.0,7.0,75.0,15.5,30.0
274,2,1.0,10.0,10.0,3.0,65.0
274,3,1.0,10.25,68.0,9.5,80.0
274,4,1.0,18.5,45.0,9.0,90.0
274,5,1.0,13.0,70.0,8.0,84.0
274,6,1.0,20.0,50.0,17.0,60.0
274,7,0.0,8.0,65.0,15.0,60.0
274,8,1.0,8.5,40.0,2.5,95.0
274,9,1.0,20.0,30.0,12.5,48.0
274,10,1.0,15.0,77.0,13.75,85.0
274,11,1.0,6.5,50.0,3.0,95.0
274,12,0.0,15.0,40.0,17.5,34.0
274,13,1.0,11.0,30.0,5.0,65.0
274,14,0.0,4.0,97.0,16.0,33.0
275,0,0.0,10.25,68.0,9.5,80.0
275,1,1.0,8.5,40.0,2.5,95.0
275,2,1.0,15.0,40.0,17.5,34.0
275,3,1.0,11.0,30.0,5.0,65.0
275,4,0.0,7.0,75.0,15.5,30.0
275,5,1.0,5.25,50.0,2.0,90.0
275,6,1.0,10.0,10.0,3.0,65.0
275,7,0.0,16.0,90.0,18.0,80.0
275,8,0.0,8.0,65.0,15.0,60.0
275,9,1.0,13.0,70.0,8.0,84.0
275,10,1.0,12.0,20.0,6.0,60.0
275,11,1.0,15.0,77.0,13.75,85.0
275,12,0.0,4.0,97.0,16.0,33.0
275,13,0.0,4.0,80.0,20.0,20.0
276,0,0.0,15.0,77.0,13.75,85.0
276,1,1.0,4.0,80.0,20.0,20.0
276,2,0.0,8.0,65.0,15.0,60.0
276,3,1.0,15.0,40.0,17.5,34.0
276,4,0.0,10.25,68.0,9.5,80.0
276,5,1.0,16.0,90.0,18.0,80.0
276,6,0.0,12.0,20.0,6.0,60.0
276,7,0.0,5.25,50.0,2.0,90.0
276,8,1.0,13.0,70.0,8.0,84.0
276,9,1.0,4.0,97.0,16.0,33.0
276,10,1.0,20.0,30.0,12.5,48.0
276,11,0.0,6.5,50.0,3.0,95.0
276,12,1.0,10.0,10.0,3.0,65.0
276,13,1.0,15.0,60.0,8.0,65.0
276,14,1.0,2.0,80.0,9.0,20.0
277,0,0.0,4.0,80.0,20.0,20.0
277,1,0.0,7.0,75.0,15.5,30.0
277,2,1.0,8.5,40.0,2.5,95.0
277,3,1.0,20.0,30.0,12.5,48.0
277,4,0.0,10.25,68.0,9.5,80.0
277,5,1.0,15.0,60.0,8.0,65.0
277,6,0.0,12.0,20.0,6.0,60.0
277,7,0.0,2.0,80.0,9.0,20.0
277,8,1.0,18.5,45.0,9.0,90.0
277,9,1.0,13.0,70.0,8.0,84.0
277,10,0.0,4.0,97.0,16.0,33.0
277,11,1.0,16.0,90.0,18.0,80.0
277,12,0.0,8.0,65.0,15.0,60.0
277,13,0.0,15.0,40.0,17.5,34.0
277,14,1.0,11.0,30.0,5.0,65.0
278,0,0.0,4.0,97.0,16.0,33.0
278,1,1.0,20.0,30.0,12.5,48.0
278,2,0.0,10.0,10.0,3.0,65.0
278,3,1.0,15.0,40.0,17.5,34.0
278,4,0.0,15.0,77.0,13.75,85.0
278,5,1.0,11.0,30.0,5.0,65.0
278,6,1.0,15.0,60.0,8.0,65.0
278,7,1.0,16.0,90.0,18.0,80.0
278,8,0.0,2.0,80.0,9.0,20.0
278,9,0.0,5.25,50.0,2.0,90.0
278,10,0.0,12.0,20.0,6.0,60.0
278,11,0.0,8.0,65.0,15.0,60.0
278,12,0.0,13.0,70.0,8.0,84.0
278,13,0.0,18.5,45.0,9.0,90.0
278,14,1.0,8.5,40.0,2.5,95.0
279,0,1.0,4.0,97.0,16.0,33.0
279,1,1.0,15.0,60.0,8.0,65.0
279,2,0.0,8.0,65.0,15.0,60.0
279,3,1.0,8.5,40.0,2.5,95.0
279,4,1.0,7.0,75.0,15.5,30.0
279,5,1.0,20.0,50.0,17.0,60.0
279,6,0.0,10.25,68.0,9.5,80.0
279,7,1.0,15.0,40.0,17.5,34.0
279,8,0.0,15.0,77.0,13.75,85.0
279,9,0.0,5.25,50.0,2.0,90.0
279,10,0.0,6.5,50.0,3.0,95.0
279,11,1.0,18.5,45.0,9.0,90.0
279,12,0.0,4.0,80.0,20.0,20.0
279,13,0.0,11.0,30.0,5.0,65.0
279,14,0.0,10.0,10.0,3.0,65.0
280,0,0.0,8.0,65.0,15.0,60.0
280,1,1.0,7.0,75.0,15.5,30.0
280,2,1.0,8.5,40.0,2.5,95.0
280,3,0.0,4.0,80.0,20.0,20.0
280,4,0.0,15.0,40.0,17.5,34.0
280,5,0.0,10.25,68.0,9.5,80.0
280,6,1.0,4.0,97.0,16.0,33.0
280,7,1.0,15.0,60.0,8.0,65.0
280,8,1.0,5.25,50.0,2.0,90.0
280,9,0.0,12.0,20.0,6.0,60.0
280,10,0.0,2.0,80.0,9.0,20.0
280,11,1.0,6.5,50.0,3.0,95.0
280,12,1.0,18.5,45.0,9.0,90.0
280,13,1.0,11.0,30.0,5.0,65.0
280,14,1.0,20.0,50.0,17.0,60.0
281,0,1.0,4.0,80.0,20.0,20.0
281,1,1.0,15.0,40.0,17.5,34.0
281,2,1.0,16.0,90.0,18.0,80.0
281,3,1.0,12.0,20.0,6.0,60.0
281,4,1.0,7.0,75.0,15.5,30.0
281,5,1.0,20.0,30.0,12.5,48.0
281,6,0.0,15.0,77.0,13.75,85.0
281,7,1.0,8.5,40.0,2.5,95.0
281,8,1.0,4.0,97.0,16.0,33.0
281,9,0.0,6.5,50.0,3.0,95.0
281,10,1.0,5.25,50.0,2.0,90.0
281,11,0.0,18.5,45.0,9.0,90.0
281,12,1.0,13.0,70.0,8.0,84.0
281,13,1.0,10.0,10.0,3.0,65.0
282,0,1.0,20.0,30.0,12.5,48.0
282,1,1.0,10.0,10.0,3.0,65.0
282,2,1.0,15.0,40.0,17.5,34.0
282,3,1.0,7.0,75.0,15.5,30.0
282,4,0.0,11.0,30.0,5.0,65.0
282,5,0.0,20.0,50.0,17.0,60.0
282,6,0.0,15.0,77.0,13.75,85.0
282,7,0.0,10.25,68.0,9.5,80.0
282,8,1.0,4.0,97.0,16.0,33.0
282,9,0.0,4.0,80.0,20.0,20.0
282,10,0.0,8.0,65.0,15.0,60.0
282,11,1.0,15.0,60.0,8.0,65.0
282,12,1.0,16.0,90.0,18.0,80.0
282,13,0.0,12.0,20.0,6.0,60.0
282,14,1.0,2.0,80.0,9.0,20.0
283,0,0.0,15.0,60.0,8.0,65.0
283,1,1.0,4.0,80.0,20.0,20.0
283,2,1.0,8.5,40.0,2.5,95.0
283,3,0.0,15.0,77.0,13.75,85.0
283,4,1.0,15.0,40.0,17.5,34.0
283,5,0.0,12.0,20.0,6.0,60.0
283,6,1.0,6.5,50.0,3.0,95.0
283,7,1.0,13.0,70.0,8.0,84.0
283,8,0.0,20.0,50.0,17.0,60.0
283,9,1.0,16.0,90.0,18.0,80.0
284,0,1.0,15.0,60.0,8.0,65.0
284,1,0.0,6.5,50.0,3.0,95.0
284,2,0.0,5.25,50.0,2.0,90.0
284,3,1.0,20.0,50.0,17.0,60.0
284,4,0.0,18.5,45.0,9.0,90.0
284,5,1.0,2.0,80.0,9.0,20.0
284,6,0.0,8.5,40.0,2.5,95.0
284,7,0.0,15.0,40.0,17.5,34.0
284,8,1.0,4.0,97.0,16.0,33.0
284,9,0.0,10.0,10.0,3.0,65.0
284,10,0.0,15.0,77.0,13.75,85.0
284,11,0.0,11.0,30.0,5.0,65.0
284,12,0.0,10.25,68.0,9.5,80.0
284,13,0.0,12.0,20.0,6.0,60.0
284,14,1.0,7.0,75.0,15.5,30.0
285,0,0.0,8.0,65.0,15.0,60.0
285,1,1.0,4.0,80.0,20.0,20.0
285,2,1.0,6.5,50.0,3.0,95.0
285,3,1.0,16.0,90.0,18.0,80.0
285,4,1.0,5.25,50.0,2.0,90.0
285,5,1.0,8.5,40.0,2.5,95.0
285,6,1.0,4.0,97.0,16.0,33.0
285,7,1.0,12.0,20.0,6.0,60.0
285,8,0.0,10.0,10.0,3.0,65.0
285,9,1.0,11.0,30.0,5.0,65.0
285,10,1.0,20.0,30.0,12.5,48.0
286,0,1.0,4.0,80.0,20.0,20.0
286,1,0.0,8.5,40.0,2.5,95.0
286,2,1.0,7.0,75.0,15.5,30.0
286,3,0.0,11.0,30.0,5.0,65.0
286,4,1.0,20.0,30.0,12.5,48.0
286,5,1.0,15.0,40.0,17.5,34.0
286,6,0.0,5.25,50.0,2.0,90.0
286,7,0.0,6.5,50.0,3.0,95.0
286,8,0.0,10.0,10.0,3.0,65.0
286,9,1.0,15.0,77.0,13.75,85.0
286,10,1.0,15.0,60.0,8.0,65.0
286,11,1.0,12.0,20.0,6.0,60.0
286,12,0.0,18.5,45.0,9.0,90.0
286,13,1.0,4.0,97.0,16.0,33.0
